CodigoEstacion,CodigoSensor,Fecha,Hora,ValorObservado,,NombreEstacion,Departamento,Municipio,ZonaHidrografica,Latitud,Longitud,DescripcionSensor,UnidadMedida
27015330,68,10/03/2017,0:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,1:00:00,18.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,2:00:00,18.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,3:00:00,18.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,4:00:00,18.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,5:00:00,18.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,6:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,7:00:00,19.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,8:00:00,20.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,9:00:00,20.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,10:00:00,21.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,11:00:00,22.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,12:00:00,18.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,13:00:00,18.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,14:00:00,18.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,15:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,16:00:00,19.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,17:00:00,19.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,18:00:00,19.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,19:00:00,18.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,20:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,21:00:00,19.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,22:00:00,18.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/03/2017,23:00:00,18.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,0:00:00,18.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,1:00:00,17.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,2:00:00,17.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,3:00:00,17.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,4:00:00,16.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,5:00:00,17.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,6:00:00,17.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,7:00:00,18.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,8:00:00,19.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,9:00:00,20.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,10:00:00,21.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,11:00:00,25.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,12:00:00,25.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,13:00:00,27.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,14:00:00,27.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,15:00:00,27.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,16:00:00,26.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,17:00:00,25.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,18:00:00,23.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,19:00:00,22.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,20:00:00,21.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,21:00:00,21.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,22:00:00,20.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/04/2017,23:00:00,20.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,0:00:00,18.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,1:00:00,18.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,2:00:00,17.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,3:00:00,18.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,4:00:00,18.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,5:00:00,18.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,6:00:00,18.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,7:00:00,19.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,8:00:00,20.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,9:00:00,21.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,10:00:00,22.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,11:00:00,23.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,12:00:00,24.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,13:00:00,25.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,14:00:00,22.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,15:00:00,23.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,16:00:00,23.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,17:00:00,19.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,18:00:00,19.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,19:00:00,19.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,20:00:00,19.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,21:00:00,19.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,22:00:00,19.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/05/2017,23:00:00,19.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,0:00:00,19.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,1:00:00,18.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,2:00:00,18.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,3:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,4:00:00,17.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,5:00:00,17.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,6:00:00,17.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,7:00:00,19.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,8:00:00,21.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,9:00:00,23.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,10:00:00,24.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,11:00:00,26.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,12:00:00,28.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,13:00:00,28.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,14:00:00,29.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,15:00:00,29.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,16:00:00,27.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,17:00:00,26.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,18:00:00,24.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,19:00:00,23.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,20:00:00,22.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,21:00:00,22.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,22:00:00,21.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/06/2017,23:00:00,21.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,0:00:00,20.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,1:00:00,20.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,2:00:00,20.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,3:00:00,19.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,4:00:00,19.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,5:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,6:00:00,19.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,7:00:00,19.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,8:00:00,21.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,9:00:00,23.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,10:00:00,25.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,11:00:00,25.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,12:00:00,27.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,13:00:00,28.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,14:00:00,28.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,15:00:00,28.3,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,16:00:00,26.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,17:00:00,24.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,18:00:00,24.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,19:00:00,24.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,20:00:00,23.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/07/2017,21:00:00,22.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,0:00:00,20.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,1:00:00,20.1,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,2:00:00,19.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,3:00:00,19.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,4:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,5:00:00,19.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,6:00:00,18.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,7:00:00,19.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,8:00:00,21.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,9:00:00,22.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,10:00:00,24.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,11:00:00,26.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,12:00:00,27.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,13:00:00,28.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,14:00:00,28.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,15:00:00,29.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,16:00:00,28.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,17:00:00,26.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,18:00:00,24.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,19:00:00,22.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,20:00:00,21.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,21:00:00,21.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,22:00:00,21.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/08/2017,23:00:00,21.2,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,0:00:00,17.5,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,1:00:00,17.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,2:00:00,17.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,3:00:00,17.8,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,4:00:00,17.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,5:00:00,18.0,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,6:00:00,17.9,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,7:00:00,18.4,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,8:00:00,18.7,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
27015330,68,10/09/2017,9:00:00,20.6,,APTO OLAYA HERRERA - TX GPRS,ANTIOQUIA,MEDELLIN,NECHI,6.221,-75.589,Temp Aire 2 m,°C
